Node,Packet,Direction,Protocol,Port,Time,Size,Offset
4,245,TX,UDP,49153,18.7108,1052,0
1,245,RX,UDP,49153,18.7136,1052,0
1,245,TX,UDP,49153,18.7136,1052,0
0,245,RX,UDP,49153,18.7163,1052,0
0,246,TX,UDP,9,18.8,1052,0
1,246,RX,UDP,9,18.8027,1052,0
1,246,TX,UDP,9,18.8027,1052,0
4,246,RX,UDP,9,18.8054,1052,0
4,246,TX,UDP,9,18.8054,1052,0
5,246,RX,UDP,9,18.8081,1052,0
5,246,TX,UDP,49153,18.8081,1052,0
4,246,RX,UDP,49153,18.8108,1052,0
4,246,TX,UDP,49153,18.8108,1052,0
1,246,RX,UDP,49153,18.8136,1052,0
1,246,TX,UDP,49153,18.8136,1052,0
0,246,RX,UDP,49153,18.8163,1052,0
0,247,TX,UDP,9,18.9,1052,0
1,247,RX,UDP,9,18.9027,1052,0
1,247,TX,UDP,9,18.9027,1052,0
4,247,RX,UDP,9,18.9054,1052,0
4,247,TX,UDP,9,18.9054,1052,0
5,247,RX,UDP,9,18.9081,1052,0
5,247,TX,UDP,49153,18.9081,1052,0
4,247,RX,UDP,49153,18.9108,1052,0
4,247,TX,UDP,49153,18.9108,1052,0
1,247,RX,UDP,49153,18.9136,1052,0
1,247,TX,UDP,49153,18.9136,1052,0
0,247,RX,UDP,49153,18.9163,1052,0
0,248,TX,UDP,9,19,1052,0
1,248,RX,UDP,9,19.0027,1052,0
1,248,TX,UDP,9,19.0027,1052,0
4,248,RX,UDP,9,19.0054,1052,0
4,248,TX,UDP,9,19.0054,1052,0
5,248,RX,UDP,9,19.0081,1052,0
5,248,TX,UDP,49153,19.0081,1052,0
4,248,RX,UDP,49153,19.0108,1052,0
4,248,TX,UDP,49153,19.0108,1052,0
1,248,RX,UDP,49153,19.0136,1052,0
1,248,TX,UDP,49153,19.0136,1052,0
0,248,RX,UDP,49153,19.0163,1052,0
0,249,TX,UDP,9,19.1,1052,0
1,249,RX,UDP,9,19.1027,1052,0
1,249,TX,UDP,9,19.1027,1052,0
4,249,RX,UDP,9,19.1054,1052,0
4,249,TX,UDP,9,19.1054,1052,0
5,249,RX,UDP,9,19.1081,1052,0
5,249,TX,UDP,49153,19.1081,1052,0
4,249,RX,UDP,49153,19.1108,1052,0
4,249,TX,UDP,49153,19.1108,1052,0
1,249,RX,UDP,49153,19.1136,1052,0
1,249,TX,UDP,49153,19.1136,1052,0
0,249,RX,UDP,49153,19.1163,1052,0
0,250,TX,UDP,9,19.2,1052,0
1,250,RX,UDP,9,19.2027,1052,0
1,250,TX,UDP,9,19.2027,1052,0
4,250,RX,UDP,9,19.2054,1052,0
4,250,TX,UDP,9,19.2054,1052,0
5,250,RX,UDP,9,19.2081,1052,0
5,250,TX,UDP,49153,19.2081,1052,0
4,250,RX,UDP,49153,19.2108,1052,0
4,250,TX,UDP,49153,19.2108,1052,0
1,250,RX,UDP,49153,19.2136,1052,0
1,250,TX,UDP,49153,19.2136,1052,0
0,250,RX,UDP,49153,19.2163,1052,0
0,251,TX,UDP,9,19.3,1052,0
1,251,RX,UDP,9,19.3027,1052,0
1,251,TX,UDP,9,19.3027,1052,0
4,251,RX,UDP,9,19.3054,1052,0
4,251,TX,UDP,9,19.3054,1052,0
5,251,RX,UDP,9,19.3081,1052,0
5,251,TX,UDP,49153,19.3081,1052,0
4,251,RX,UDP,49153,19.3108,1052,0
4,251,TX,UDP,49153,19.3108,1052,0
1,251,RX,UDP,49153,19.3136,1052,0
1,251,TX,UDP,49153,19.3136,1052,0
0,251,RX,UDP,49153,19.3163,1052,0
0,252,TX,UDP,9,19.4,1052,0
1,252,RX,UDP,9,19.4027,1052,0
1,252,TX,UDP,9,19.4027,1052,0
4,252,RX,UDP,9,19.4054,1052,0
4,252,TX,UDP,9,19.4054,1052,0
5,252,RX,UDP,9,19.4081,1052,0
5,252,TX,UDP,49153,19.4081,1052,0
4,252,RX,UDP,49153,19.4108,1052,0
4,252,TX,UDP,49153,19.4108,1052,0
1,252,RX,UDP,49153,19.4136,1052,0
1,252,TX,UDP,49153,19.4136,1052,0
0,252,RX,UDP,49153,19.4163,1052,0
0,253,TX,UDP,9,19.5,1052,0
1,253,RX,UDP,9,19.5027,1052,0
1,253,TX,UDP,9,19.5027,1052,0
4,253,RX,UDP,9,19.5054,1052,0
4,253,TX,UDP,9,19.5054,1052,0
5,253,RX,UDP,9,19.5081,1052,0
5,253,TX,UDP,49153,19.5081,1052,0
4,253,RX,UDP,49153,19.5108,1052,0
4,253,TX,UDP,49153,19.5108,1052,0
1,253,RX,UDP,49153,19.5136,1052,0
1,253,TX,UDP,49153,19.5136,1052,0
0,253,RX,UDP,49153,19.5163,1052,0
0,254,TX,UDP,9,19.6,1052,0
1,254,RX,UDP,9,19.6027,1052,0
1,254,TX,UDP,9,19.6027,1052,0
4,254,RX,UDP,9,19.6054,1052,0
4,254,TX,UDP,9,19.6054,1052,0
5,254,RX,UDP,9,19.6081,1052,0
5,254,TX,UDP,49153,19.6081,1052,0
4,254,RX,UDP,49153,19.6108,1052,0
4,254,TX,UDP,49153,19.6108,1052,0
1,254,RX,UDP,49153,19.6136,1052,0
1,254,TX,UDP,49153,19.6136,1052,0
0,254,RX,UDP,49153,19.6163,1052,0
0,255,TX,UDP,9,19.7,1052,0
1,255,RX,UDP,9,19.7027,1052,0
1,255,TX,UDP,9,19.7027,1052,0
4,255,RX,UDP,9,19.7054,1052,0
4,255,TX,UDP,9,19.7054,1052,0
5,255,RX,UDP,9,19.7081,1052,0
5,255,TX,UDP,49153,19.7081,1052,0
4,255,RX,UDP,49153,19.7108,1052,0
4,255,TX,UDP,49153,19.7108,1052,0
1,255,RX,UDP,49153,19.7136,1052,0
1,255,TX,UDP,49153,19.7136,1052,0
0,255,RX,UDP,49153,19.7163,1052,0
0,256,TX,UDP,9,19.8,1052,0
1,256,RX,UDP,9,19.8027,1052,0
1,256,TX,UDP,9,19.8027,1052,0
4,256,RX,UDP,9,19.8054,1052,0
4,256,TX,UDP,9,19.8054,1052,0
5,256,RX,UDP,9,19.8081,1052,0
5,256,TX,UDP,49153,19.8081,1052,0
4,256,RX,UDP,49153,19.8108,1052,0
4,256,TX,UDP,49153,19.8108,1052,0
1,256,RX,UDP,49153,19.8136,1052,0
1,256,TX,UDP,49153,19.8136,1052,0
0,256,RX,UDP,49153,19.8163,1052,0
0,257,TX,UDP,9,19.9,1052,0
1,257,RX,UDP,9,19.9027,1052,0
1,257,TX,UDP,9,19.9027,1052,0
4,257,RX,UDP,9,19.9054,1052,0
4,257,TX,UDP,9,19.9054,1052,0
5,257,RX,UDP,9,19.9081,1052,0
5,257,TX,UDP,49153,19.9081,1052,0
4,257,RX,UDP,49153,19.9108,1052,0
4,257,TX,UDP,49153,19.9108,1052,0
1,257,RX,UDP,49153,19.9136,1052,0
1,257,TX,UDP,49153,19.9136,1052,0
0,257,RX,UDP,49153,19.9163,1052,0
0,258,TX,UDP,9,20,1052,0
1,258,RX,UDP,9,20.0027,1052,0
1,258,TX,UDP,9,20.0027,1052,0
4,258,RX,UDP,9,20.0054,1052,0
4,258,TX,UDP,9,20.0054,1052,0
5,258,RX,UDP,9,20.0081,1052,0
5,258,TX,UDP,49153,20.0081,1052,0
4,258,RX,UDP,49153,20.0108,1052,0
4,258,TX,UDP,49153,20.0108,1052,0
1,258,RX,UDP,49153,20.0136,1052,0
1,258,TX,UDP,49153,20.0136,1052,0
0,258,RX,UDP,49153,20.0163,1052,0
0,259,TX,UDP,9,20.1,1052,0
1,259,RX,UDP,9,20.1027,1052,0
1,259,TX,UDP,9,20.1027,1052,0
4,259,RX,UDP,9,20.1054,1052,0
4,259,TX,UDP,9,20.1054,1052,0
5,259,RX,UDP,9,20.1081,1052,0
5,259,TX,UDP,49153,20.1081,1052,0
4,259,RX,UDP,49153,20.1108,1052,0
4,259,TX,UDP,49153,20.1108,1052,0
1,259,RX,UDP,49153,20.1136,1052,0
1,259,TX,UDP,49153,20.1136,1052,0
0,259,RX,UDP,49153,20.1163,1052,0
0,260,TX,UDP,9,20.2,1052,0
1,260,RX,UDP,9,20.2027,1052,0
1,260,TX,UDP,9,20.2027,1052,0
4,260,RX,UDP,9,20.2054,1052,0
4,260,TX,UDP,9,20.2054,1052,0
5,260,RX,UDP,9,20.2081,1052,0
5,260,TX,UDP,49153,20.2081,1052,0
4,260,RX,UDP,49153,20.2108,1052,0
4,260,TX,UDP,49153,20.2108,1052,0
1,260,RX,UDP,49153,20.2136,1052,0
1,260,TX,UDP,49153,20.2136,1052,0
0,260,RX,UDP,49153,20.2163,1052,0
0,261,TX,UDP,9,20.3,1052,0
1,261,RX,UDP,9,20.3027,1052,0
1,261,TX,UDP,9,20.3027,1052,0
4,261,RX,UDP,9,20.3054,1052,0
4,261,TX,UDP,9,20.3054,1052,0
5,261,RX,UDP,9,20.3081,1052,0
5,261,TX,UDP,49153,20.3081,1052,0
4,261,RX,UDP,49153,20.3108,1052,0
4,261,TX,UDP,49153,20.3108,1052,0
1,261,RX,UDP,49153,20.3136,1052,0
1,261,TX,UDP,49153,20.3136,1052,0
0,261,RX,UDP,49153,20.3163,1052,0
0,262,TX,UDP,9,20.4,1052,0
1,262,RX,UDP,9,20.4027,1052,0
1,262,TX,UDP,9,20.4027,1052,0
4,262,RX,UDP,9,20.4054,1052,0
4,262,TX,UDP,9,20.4054,1052,0
5,262,RX,UDP,9,20.4081,1052,0
5,262,TX,UDP,49153,20.4081,1052,0
4,262,RX,UDP,49153,20.4108,1052,0
4,262,TX,UDP,49153,20.4108,1052,0
1,262,RX,UDP,49153,20.4136,1052,0
1,262,TX,UDP,49153,20.4136,1052,0
0,262,RX,UDP,49153,20.4163,1052,0
0,263,TX,UDP,9,20.5,1052,0
1,263,RX,UDP,9,20.5027,1052,0
1,263,TX,UDP,9,20.5027,1052,0
4,263,RX,UDP,9,20.5054,1052,0
4,263,TX,UDP,9,20.5054,1052,0
5,263,RX,UDP,9,20.5081,1052,0
5,263,TX,UDP,49153,20.5081,1052,0
4,263,RX,UDP,49153,20.5108,1052,0
4,263,TX,UDP,49153,20.5108,1052,0
1,263,RX,UDP,49153,20.5136,1052,0
1,263,TX,UDP,49153,20.5136,1052,0
0,263,RX,UDP,49153,20.5163,1052,0
0,264,TX,UDP,9,20.6,1052,0
1,264,RX,UDP,9,20.6027,1052,0
1,264,TX,UDP,9,20.6027,1052,0
4,264,RX,UDP,9,20.6054,1052,0
4,264,TX,UDP,9,20.6054,1052,0
5,264,RX,UDP,9,20.6081,1052,0
5,264,TX,UDP,49153,20.6081,1052,0
4,264,RX,UDP,49153,20.6108,1052,0
4,264,TX,UDP,49153,20.6108,1052,0
1,264,RX,UDP,49153,20.6136,1052,0
1,264,TX,UDP,49153,20.6136,1052,0
0,264,RX,UDP,49153,20.6163,1052,0
0,265,TX,UDP,9,20.7,1052,0
1,265,RX,UDP,9,20.7027,1052,0
1,265,TX,UDP,9,20.7027,1052,0
4,265,RX,UDP,9,20.7054,1052,0
4,265,TX,UDP,9,20.7054,1052,0
5,265,RX,UDP,9,20.7081,1052,0
5,265,TX,UDP,49153,20.7081,1052,0
4,265,RX,UDP,49153,20.7108,1052,0
4,265,TX,UDP,49153,20.7108,1052,0
1,265,RX,UDP,49153,20.7136,1052,0
1,265,TX,UDP,49153,20.7136,1052,0
0,265,RX,UDP,49153,20.7163,1052,0
0,266,TX,UDP,9,20.8,1052,0
1,266,RX,UDP,9,20.8027,1052,0
1,266,TX,UDP,9,20.8027,1052,0
4,266,RX,UDP,9,20.8054,1052,0
4,266,TX,UDP,9,20.8054,1052,0
5,266,RX,UDP,9,20.8081,1052,0
5,266,TX,UDP,49153,20.8081,1052,0
4,266,RX,UDP,49153,20.8108,1052,0
4,266,TX,UDP,49153,20.8108,1052,0
1,266,RX,UDP,49153,20.8136,1052,0
1,266,TX,UDP,49153,20.8136,1052,0
0,266,RX,UDP,49153,20.8163,1052,0
0,267,TX,UDP,9,20.9,1052,0
1,267,RX,UDP,9,20.9027,1052,0
1,267,TX,UDP,9,20.9027,1052,0
4,267,RX,UDP,9,20.9054,1052,0
4,267,TX,UDP,9,20.9054,1052,0
5,267,RX,UDP,9,20.9081,1052,0
5,267,TX,UDP,49153,20.9081,1052,0
4,267,RX,UDP,49153,20.9108,1052,0
4,267,TX,UDP,49153,20.9108,1052,0
1,267,RX,UDP,49153,20.9136,1052,0
1,267,TX,UDP,49153,20.9136,1052,0
0,267,RX,UDP,49153,20.9163,1052,0
0,268,TX,UDP,9,21,1052,0
1,268,RX,UDP,9,21.0027,1052,0
1,268,TX,UDP,9,21.0027,1052,0
4,268,RX,UDP,9,21.0054,1052,0
4,268,TX,UDP,9,21.0054,1052,0
5,268,RX,UDP,9,21.0081,1052,0
5,268,TX,UDP,49153,21.0081,1052,0
4,268,RX,UDP,49153,21.0108,1052,0
4,268,TX,UDP,49153,21.0108,1052,0
1,268,RX,UDP,49153,21.0136,1052,0
1,268,TX,UDP,49153,21.0136,1052,0
0,268,RX,UDP,49153,21.0163,1052,0
0,269,TX,UDP,9,21.1,1052,0
1,269,RX,UDP,9,21.1027,1052,0
1,269,TX,UDP,9,21.1027,1052,0
4,269,RX,UDP,9,21.1054,1052,0
4,269,TX,UDP,9,21.1054,1052,0
5,269,RX,UDP,9,21.1081,1052,0
5,269,TX,UDP,49153,21.1081,1052,0
4,269,RX,UDP,49153,21.1108,1052,0
4,269,TX,UDP,49153,21.1108,1052,0
1,269,RX,UDP,49153,21.1136,1052,0
1,269,TX,UDP,49153,21.1136,1052,0
0,269,RX,UDP,49153,21.1163,1052,0
0,270,TX,UDP,9,21.2,1052,0
1,270,RX,UDP,9,21.2027,1052,0
1,270,TX,UDP,9,21.2027,1052,0
4,270,RX,UDP,9,21.2054,1052,0
4,270,TX,UDP,9,21.2054,1052,0
5,270,RX,UDP,9,21.2081,1052,0
5,270,TX,UDP,49153,21.2081,1052,0
4,270,RX,UDP,49153,21.2108,1052,0
4,270,TX,UDP,49153,21.2108,1052,0
1,270,RX,UDP,49153,21.2136,1052,0
1,270,TX,UDP,49153,21.2136,1052,0
0,270,RX,UDP,49153,21.2163,1052,0
0,271,TX,UDP,9,21.3,1052,0
1,271,RX,UDP,9,21.3027,1052,0
1,271,TX,UDP,9,21.3027,1052,0
4,271,RX,UDP,9,21.3054,1052,0
4,271,TX,UDP,9,21.3054,1052,0
5,271,RX,UDP,9,21.3081,1052,0
5,271,TX,UDP,49153,21.3081,1052,0
4,271,RX,UDP,49153,21.3108,1052,0
4,271,TX,UDP,49153,21.3108,1052,0
1,271,RX,UDP,49153,21.3136,1052,0
1,271,TX,UDP,49153,21.3136,1052,0
0,271,RX,UDP,49153,21.3163,1052,0
0,272,TX,UDP,9,21.4,1052,0
1,272,RX,UDP,9,21.4027,1052,0
1,272,TX,UDP,9,21.4027,1052,0
4,272,RX,UDP,9,21.4054,1052,0
4,272,TX,UDP,9,21.4054,1052,0
5,272,RX,UDP,9,21.4081,1052,0
5,272,TX,UDP,49153,21.4081,1052,0
4,272,RX,UDP,49153,21.4108,1052,0
4,272,TX,UDP,49153,21.4108,1052,0
1,272,RX,UDP,49153,21.4136,1052,0
1,272,TX,UDP,49153,21.4136,1052,0
0,272,RX,UDP,49153,21.4163,1052,0
0,273,TX,UDP,9,21.5,1052,0
1,273,RX,UDP,9,21.5027,1052,0
1,273,TX,UDP,9,21.5027,1052,0
4,273,RX,UDP,9,21.5054,1052,0
4,273,TX,UDP,9,21.5054,1052,0
5,273,RX,UDP,9,21.5081,1052,0
5,273,TX,UDP,49153,21.5081,1052,0
4,273,RX,UDP,49153,21.5108,1052,0
4,273,TX,UDP,49153,21.5108,1052,0
1,273,RX,UDP,49153,21.5136,1052,0
1,273,TX,UDP,49153,21.5136,1052,0
0,273,RX,UDP,49153,21.5163,1052,0
0,274,TX,UDP,9,21.6,1052,0
1,274,RX,UDP,9,21.6027,1052,0
1,274,TX,UDP,9,21.6027,1052,0
4,274,RX,UDP,9,21.6054,1052,0
4,274,TX,UDP,9,21.6054,1052,0
5,274,RX,UDP,9,21.6081,1052,0
5,274,TX,UDP,49153,21.6081,1052,0
4,274,RX,UDP,49153,21.6108,1052,0
4,274,TX,UDP,49153,21.6108,1052,0
1,274,RX,UDP,49153,21.6136,1052,0
1,274,TX,UDP,49153,21.6136,1052,0
0,274,RX,UDP,49153,21.6163,1052,0
0,275,TX,UDP,9,21.7,1052,0
1,275,RX,UDP,9,21.7027,1052,0
1,275,TX,UDP,9,21.7027,1052,0
4,275,RX,UDP,9,21.7054,1052,0
4,275,TX,UDP,9,21.7054,1052,0
5,275,RX,UDP,9,21.7081,1052,0
5,275,TX,UDP,49153,21.7081,1052,0
4,275,RX,UDP,49153,21.7108,1052,0
4,275,TX,UDP,49153,21.7108,1052,0
1,275,RX,UDP,49153,21.7136,1052,0
1,275,TX,UDP,49153,21.7136,1052,0
0,275,RX,UDP,49153,21.7163,1052,0
0,276,TX,UDP,9,21.8,1052,0
1,276,RX,UDP,9,21.8027,1052,0
1,276,TX,UDP,9,21.8027,1052,0
4,276,RX,UDP,9,21.8054,1052,0
4,276,TX,UDP,9,21.8054,1052,0
5,276,RX,UDP,9,21.8081,1052,0
5,276,TX,UDP,49153,21.8081,1052,0
4,276,RX,UDP,49153,21.8108,1052,0
4,276,TX,UDP,49153,21.8108,1052,0
1,276,RX,UDP,49153,21.8136,1052,0
1,276,TX,UDP,49153,21.8136,1052,0
0,276,RX,UDP,49153,21.8163,1052,0
0,277,TX,UDP,9,21.9,1052,0
1,277,RX,UDP,9,21.9027,1052,0
1,277,TX,UDP,9,21.9027,1052,0
4,277,RX,UDP,9,21.9054,1052,0
4,277,TX,UDP,9,21.9054,1052,0
5,277,RX,UDP,9,21.9081,1052,0
5,277,TX,UDP,49153,21.9081,1052,0
4,277,RX,UDP,49153,21.9108,1052,0
4,277,TX,UDP,49153,21.9108,1052,0
1,277,RX,UDP,49153,21.9136,1052,0
1,277,TX,UDP,49153,21.9136,1052,0
0,277,RX,UDP,49153,21.9163,1052,0
0,278,TX,UDP,9,22,1052,0
1,278,RX,UDP,9,22.0027,1052,0
1,278,TX,UDP,9,22.0027,1052,0
4,278,RX,UDP,9,22.0054,1052,0
4,278,TX,UDP,9,22.0054,1052,0
5,278,RX,UDP,9,22.0081,1052,0
5,278,TX,UDP,49153,22.0081,1052,0
4,278,RX,UDP,49153,22.0108,1052,0
4,278,TX,UDP,49153,22.0108,1052,0
1,278,RX,UDP,49153,22.0136,1052,0
1,278,TX,UDP,49153,22.0136,1052,0
0,278,RX,UDP,49153,22.0163,1052,0
0,279,TX,UDP,9,22.1,1052,0
1,279,RX,UDP,9,22.1027,1052,0
1,279,TX,UDP,9,22.1027,1052,0
4,279,RX,UDP,9,22.1054,1052,0
4,279,TX,UDP,9,22.1054,1052,0
5,279,RX,UDP,9,22.1081,1052,0
5,279,TX,UDP,49153,22.1081,1052,0
4,279,RX,UDP,49153,22.1108,1052,0
4,279,TX,UDP,49153,22.1108,1052,0
1,279,RX,UDP,49153,22.1136,1052,0
1,279,TX,UDP,49153,22.1136,1052,0
0,279,RX,UDP,49153,22.1163,1052,0
0,280,TX,UDP,9,22.2,1052,0
1,280,RX,UDP,9,22.2027,1052,0
1,280,TX,UDP,9,22.2027,1052,0
4,280,RX,UDP,9,22.2054,1052,0
4,280,TX,UDP,9,22.2054,1052,0
5,280,RX,UDP,9,22.2081,1052,0
5,280,TX,UDP,49153,22.2081,1052,0
4,280,RX,UDP,49153,22.2108,1052,0
4,280,TX,UDP,49153,22.2108,1052,0
1,280,RX,UDP,49153,22.2136,1052,0
1,280,TX,UDP,49153,22.2136,1052,0
0,280,RX,UDP,49153,22.2163,1052,0
0,281,TX,UDP,9,22.3,1052,0
1,281,RX,UDP,9,22.3027,1052,0
1,281,TX,UDP,9,22.3027,1052,0
4,281,RX,UDP,9,22.3054,1052,0
4,281,TX,UDP,9,22.3054,1052,0
5,281,RX,UDP,9,22.3081,1052,0
5,281,TX,UDP,49153,22.3081,1052,0
4,281,RX,UDP,49153,22.3108,1052,0
4,281,TX,UDP,49153,22.3108,1052,0
1,281,RX,UDP,49153,22.3136,1052,0
1,281,TX,UDP,49153,22.3136,1052,0
0,281,RX,UDP,49153,22.3163,1052,0
0,282,TX,UDP,9,22.4,1052,0
1,282,RX,UDP,9,22.4027,1052,0
1,282,TX,UDP,9,22.4027,1052,0
4,282,RX,UDP,9,22.4054,1052,0
4,282,TX,UDP,9,22.4054,1052,0
5,282,RX,UDP,9,22.4081,1052,0
5,282,TX,UDP,49153,22.4081,1052,0
4,282,RX,UDP,49153,22.4108,1052,0
4,282,TX,UDP,49153,22.4108,1052,0
1,282,RX,UDP,49153,22.4136,1052,0
1,282,TX,UDP,49153,22.4136,1052,0
0,282,RX,UDP,49153,22.4163,1052,0
0,283,TX,UDP,9,22.5,1052,0
1,283,RX,UDP,9,22.5027,1052,0
1,283,TX,UDP,9,22.5027,1052,0
4,283,RX,UDP,9,22.5054,1052,0
4,283,TX,UDP,9,22.5054,1052,0
5,283,RX,UDP,9,22.5081,1052,0
5,283,TX,UDP,49153,22.5081,1052,0
4,283,RX,UDP,49153,22.5108,1052,0
4,283,TX,UDP,49153,22.5108,1052,0
1,283,RX,UDP,49153,22.5136,1052,0
1,283,TX,UDP,49153,22.5136,1052,0
0,283,RX,UDP,49153,22.5163,1052,0
0,284,TX,UDP,9,22.6,1052,0
1,284,RX,UDP,9,22.6027,1052,0
1,284,TX,UDP,9,22.6027,1052,0
4,284,RX,UDP,9,22.6054,1052,0
4,284,TX,UDP,9,22.6054,1052,0
5,284,RX,UDP,9,22.6081,1052,0
5,284,TX,UDP,49153,22.6081,1052,0
4,284,RX,UDP,49153,22.6108,1052,0
4,284,TX,UDP,49153,22.6108,1052,0
1,284,RX,UDP,49153,22.6136,1052,0
1,284,TX,UDP,49153,22.6136,1052,0
0,284,RX,UDP,49153,22.6163,1052,0
0,285,TX,UDP,9,22.7,1052,0
1,285,RX,UDP,9,22.7027,1052,0
1,285,TX,UDP,9,22.7027,1052,0
4,285,RX,UDP,9,22.7054,1052,0
4,285,TX,UDP,9,22.7054,1052,0
5,285,RX,UDP,9,22.7081,1052,0
5,285,TX,UDP,49153,22.7081,1052,0
4,285,RX,UDP,49153,22.7108,1052,0
4,285,TX,UDP,49153,22.7108,1052,0
1,285,RX,UDP,49153,22.7136,1052,0
1,285,TX,UDP,49153,22.7136,1052,0
0,285,RX,UDP,49153,22.7163,1052,0
0,286,TX,UDP,9,22.8,1052,0
1,286,RX,UDP,9,22.8027,1052,0
1,286,TX,UDP,9,22.8027,1052,0
4,286,RX,UDP,9,22.8054,1052,0
4,286,TX,UDP,9,22.8054,1052,0
5,286,RX,UDP,9,22.8081,1052,0
5,286,TX,UDP,49153,22.8081,1052,0
4,286,RX,UDP,49153,22.8108,1052,0
4,286,TX,UDP,49153,22.8108,1052,0
1,286,RX,UDP,49153,22.8136,1052,0
1,286,TX,UDP,49153,22.8136,1052,0
0,286,RX,UDP,49153,22.8163,1052,0
0,287,TX,UDP,9,22.9,1052,0
1,287,RX,UDP,9,22.9027,1052,0
1,287,TX,UDP,9,22.9027,1052,0
4,287,RX,UDP,9,22.9054,1052,0
4,287,TX,UDP,9,22.9054,1052,0
5,287,RX,UDP,9,22.9081,1052,0
5,287,TX,UDP,49153,22.9081,1052,0
4,287,RX,UDP,49153,22.9108,1052,0
4,287,TX,UDP,49153,22.9108,1052,0
1,287,RX,UDP,49153,22.9136,1052,0
1,287,TX,UDP,49153,22.9136,1052,0
0,287,RX,UDP,49153,22.9163,1052,0
0,288,TX,UDP,9,23,1052,0
1,288,RX,UDP,9,23.0027,1052,0
1,288,TX,UDP,9,23.0027,1052,0
4,288,RX,UDP,9,23.0054,1052,0
4,288,TX,UDP,9,23.0054,1052,0
5,288,RX,UDP,9,23.0081,1052,0
5,288,TX,UDP,49153,23.0081,1052,0
4,288,RX,UDP,49153,23.0108,1052,0
4,288,TX,UDP,49153,23.0108,1052,0
1,288,RX,UDP,49153,23.0136,1052,0
1,288,TX,UDP,49153,23.0136,1052,0
0,288,RX,UDP,49153,23.0163,1052,0
0,289,TX,UDP,9,23.1,1052,0
1,289,RX,UDP,9,23.1027,1052,0
1,289,TX,UDP,9,23.1027,1052,0
4,289,RX,UDP,9,23.1054,1052,0
4,289,TX,UDP,9,23.1054,1052,0
5,289,RX,UDP,9,23.1081,1052,0
5,289,TX,UDP,49153,23.1081,1052,0
4,289,RX,UDP,49153,23.1108,1052,0
4,289,TX,UDP,49153,23.1108,1052,0
1,289,RX,UDP,49153,23.1136,1052,0
1,289,TX,UDP,49153,23.1136,1052,0
0,289,RX,UDP,49153,23.1163,1052,0
0,290,TX,UDP,9,23.2,1052,0
1,290,RX,UDP,9,23.2027,1052,0
1,290,TX,UDP,9,23.2027,1052,0
4,290,RX,UDP,9,23.2054,1052,0
4,290,TX,UDP,9,23.2054,1052,0
5,290,RX,UDP,9,23.2081,1052,0
5,290,TX,UDP,49153,23.2081,1052,0
4,290,RX,UDP,49153,23.2108,1052,0
4,290,TX,UDP,49153,23.2108,1052,0
1,290,RX,UDP,49153,23.2136,1052,0
1,290,TX,UDP,49153,23.2136,1052,0
0,290,RX,UDP,49153,23.2163,1052,0
0,291,TX,UDP,9,23.3,1052,0
1,291,RX,UDP,9,23.3027,1052,0
1,291,TX,UDP,9,23.3027,1052,0
4,291,RX,UDP,9,23.3054,1052,0
4,291,TX,UDP,9,23.3054,1052,0
5,291,RX,UDP,9,23.3081,1052,0
5,291,TX,UDP,49153,23.3081,1052,0
4,291,RX,UDP,49153,23.3108,1052,0
4,291,TX,UDP,49153,23.3108,1052,0
1,291,RX,UDP,49153,23.3136,1052,0
1,291,TX,UDP,49153,23.3136,1052,0
0,291,RX,UDP,49153,23.3163,1052,0
0,292,TX,UDP,9,23.4,1052,0
1,292,RX,UDP,9,23.4027,1052,0
1,292,TX,UDP,9,23.4027,1052,0
4,292,RX,UDP,9,23.4054,1052,0
4,292,TX,UDP,9,23.4054,1052,0
5,292,RX,UDP,9,23.4081,1052,0
5,292,TX,UDP,49153,23.4081,1052,0
4,292,RX,UDP,49153,23.4108,1052,0
4,292,TX,UDP,49153,23.4108,1052,0
1,292,RX,UDP,49153,23.4136,1052,0
1,292,TX,UDP,49153,23.4136,1052,0
0,292,RX,UDP,49153,23.4163,1052,0
0,293,TX,UDP,9,23.5,1052,0
1,293,RX,UDP,9,23.5027,1052,0
1,293,TX,UDP,9,23.5027,1052,0
4,293,RX,UDP,9,23.5054,1052,0
4,293,TX,UDP,9,23.5054,1052,0
5,293,RX,UDP,9,23.5081,1052,0
5,293,TX,UDP,49153,23.5081,1052,0
4,293,RX,UDP,49153,23.5108,1052,0
4,293,TX,UDP,49153,23.5108,1052,0
1,293,RX,UDP,49153,23.5136,1052,0
1,293,TX,UDP,49153,23.5136,1052,0
0,293,RX,UDP,49153,23.5163,1052,0
0,294,TX,UDP,9,23.6,1052,0
1,294,RX,UDP,9,23.6027,1052,0
1,294,TX,UDP,9,23.6027,1052,0
4,294,RX,UDP,9,23.6054,1052,0
4,294,TX,UDP,9,23.6054,1052,0
5,294,RX,UDP,9,23.6081,1052,0
5,294,TX,UDP,49153,23.6081,1052,0
4,294,RX,UDP,49153,23.6108,1052,0
4,294,TX,UDP,49153,23.6108,1052,0
1,294,RX,UDP,49153,23.6136,1052,0
1,294,TX,UDP,49153,23.6136,1052,0
0,294,RX,UDP,49153,23.6163,1052,0
0,295,TX,UDP,9,23.7,1052,0
1,295,RX,UDP,9,23.7027,1052,0
1,295,TX,UDP,9,23.7027,1052,0
4,295,RX,UDP,9,23.7054,1052,0
4,295,TX,UDP,9,23.7054,1052,0
