date,time,timestamp,F1/T,F2/T,F3/T,F4/T,F5/T,F6/T,F7/T,F8/T,F9/T,F10/T,F1/P,F2/P,F3/P,F4/P,F5/P,F6/P,F7/P,F8/P,F9/P,F10/P,F1/Avg_packet_size,F2/Avg_packet_size,F3/Avg_packet_size,F4/Avg_packet_size,F5/Avg_packet_size,F6/Avg_packet_size,F7/Avg_packet_size,F8/Avg_packet_size,F9/Avg_packet_size,F10/Avg_packet_size,F1/n_packets,F2/n_packets,F3/n_packets,F4/n_packets,F5/n_packets,F6/n_packets,F7/n_packets,F8/n_packets,F9/n_packets,F10/n_packets,F1/q_type,F2/q_type,F3/q_type,F4/q_type,F5/q_type,F6/q_type,F7/q_type,F8/q_type,F9/q_type,F10/q_type,Total/T,Total/P,F1_ips,F2_ips,F3_ips,F4_ips,F5_ips,F6_ips,F7_ips,F8_ips,F9_ips,F10_ips,traffic_level
2024-07-18,03:50,1721242200,0.0,0.0,110.87564673333334,0.0,0.0,0.0,0.0,0.0,0.0,32.466787133333334,0.0,0.0,11.581928333333334,0.0,0.0,0.0,0.0,0.0,0.0,3.0592716666666666,0.0,0.0,1196.6449318960558,0.0,0.0,0.0,0.0,0.0,0.0,1326.5733919238949,0.0,0.0,6949157.0,0.0,0.0,0.0,0.0,0.0,0.0,1835563.0,Interactive_Web,Interactive_Web,Streaming_Media,Interactive_Web,Background_Sync,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Interactive_Web,143.34243386666668,14.6412,* * 37.45%,150.37.248.94 * 14.24%,*:: *:: 11.81%,* 150.37.128.0/18 9.74%,150.37.158.57 * 6.55%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 4.31%,* 202.203.193.116/30 4.18%,203.190.176.0/20 * 3.91%,* 202.203.193.120/30 3.90%,150.37.128.0/17 * 3.89%,1
2023-09-03,03:10,1693678200,222.23819086666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.50977057333333,36.346621666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.792625,764.3014009142437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.8641646884181,21807973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4075575.0,Interactive_Web,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,Interactive_Web,Real_Time_Interactive,Streaming_Media,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,258.74796144000004,43.139246666666665,* * 36.22%,150.37.248.94 * 14.18%,* 163.45.0.0/16 10.22%,* 150.37.128.0/17 7.86%,* 150.37.0.0/16 6.56%,*:: *:: 6.37%,* 150.37.248.94 6.23%,203.190.176.0/21 * 4.37%,* 163.45.59.208 4.30%,*:: 2001::/16 3.70%,1
2024-11-17,21:40,1731847200,0.0,294.61466462666664,116.30925352,171.59857922666666,0.0,0.0,0.0,93.37637849333332,0.0,0.0,0.0,25.65499,28.405223333333332,16.091213333333332,0.0,0.0,0.0,8.405473333333333,0.0,0.0,0.0,1435.4647216129622,511.83039539558865,1333.0146061080125,0.0,0.0,0.0,1388.6246316884,0.0,0.0,0.0,15392994.0,17043134.0,9654728.0,0.0,0.0,0.0,5043284.0,0.0,0.0,Interactive_Web,Streaming_Media,Interactive_Web,Background_Sync,Interactive_Web,Interactive_Web,Interactive_Web,Interactive_Web,Interactive_Web,Real_Time_Interactive,675.8988758666666,78.5569,* * 33.11%,150.37.248.94 * 18.38%,*:: *:: 11.57%,* 150.37.136.0/23 7.02%,*:: 2001:f3ff:a000::/38 6.33%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 6.15%,* 150.37.192.0/18 5.13%,* 150.37.0.0/16 4.41%,150.37.252.99 210.188.64.86 4.14%,* 150.37.136.0/22 3.76%,2
2024-04-28,19:00,1714298400,249.55177592,294.00486864,0.0,139.67137714666669,0.0,0.0,0.0,58.99053902666666,72.05313562666666,0.0,57.357165,23.537391666666668,0.0,5.29392,0.0,0.0,0.0,6.6007533333333335,7.943298333333333,0.0,543.854843418429,1561.3713320684428,0.0,3297.9195271808667,0.0,0.0,0.0,1117.1175479465476,1133.8667610579064,0.0,34414299.0,14122435.0,0.0,3176352.0,0.0,0.0,0.0,3960452.0,4765979.0,0.0,Interactive_Web,Background_Sync,Streaming_Media,Interactive_Web,Background_Sync,Streaming_Media,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Interactive_Web,814.27169636,100.73252833333332,* * 21.97%,150.37.248.94 * 18.35%,* 150.37.0.0/16 13.76%,203.190.187.182 * 10.15%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 8.64%,*:: *:: 7.32%,219.56.91.49 133.151.13.159 5.74%,* 150.37.248.94 5.48%,*:: 2001:f3ff:a30a::/48 4.41%,203.190.176.0/20 * 4.19%,2
2024-06-13,14:40,1718257200,2149.9557603466665,2149.9557603466665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.6327641666667,158.6327641666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694.1296550880145,1694.1296550880145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95179658.5,95179658.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Background_Sync,Interactive_Web,Interactive_Web,Interactive_Web,Interactive_Web,Background_Sync,Interactive_Web,Interactive_Web,Streaming_Media,Background_Sync,4299.911520693333,317.2655283333334,* * 34.73%,150.37.248.94 * 14.75%,151.119.208.0/26 * 8.51%,150.37.158.57 * 8.47%,* 150.37.128.0/19 7.23%,* 202.203.193.112/28 6.68%,*:: *:: 6.34%,*:: 2001::/16 5.55%,151.119.208.16/28 * 3.92%,* 150.37.192.0/18 3.82%,5
2024-08-26,10:40,1724636400,592.9351391333333,0.0,0.0,0.0,0.0,0.0,0.0,61.41892542666667,0.0,42.21326346666667,88.67542833333333,0.0,0.0,0.0,0.0,0.0,0.0,9.46518,0.0,4.970003333333333,835.8222089783346,0.0,0.0,0.0,0.0,0.0,0.0,811.1167118146019,0.0,1061.7010853782124,53205257.0,0.0,0.0,0.0,0.0,0.0,0.0,5679108.0,0.0,2982002.0,Background_Sync,Interactive_Web,Interactive_Web,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,Interactive_Web,Real_Time_Interactive,Streaming_Media,Real_Time_Interactive,696.5673280266667,103.11061166666668,* * 33.32%,*:: *:: 15.09%,150.37.248.94 * 13.21%,* 150.37.128.0/19 8.79%,* 150.37.192.0/18 5.72%,150.37.158.57 * 5.48%,* 202.0.0.0/8 5.28%,* 150.37.0.0/16 5.03%,150.37.252.99 210.188.64.86 4.04%,*:: 2001:f3ff:a30a::/48 4.03%,2
2025-07-23,08:40,1753227600,0.0,68.71334357333333,0.0,82.5451184,0.0,40.917049733333336,46.2029676,0.0,91.36715592,0.0,0.0,26.959876666666663,0.0,12.442828333333331,0.0,5.70874,8.150328333333333,0.0,7.139853333333334,0.0,0.0,318.59077297955,0.0,829.2439245793126,0.0,895.9299629457055,708.6059252827647,0.0,1599.5979128422807,0.0,0.0,16175926.0,0.0,7465697.0,0.0,3425244.0,4890197.0,0.0,4283912.0,0.0,Interactive_Web,Real_Time_Interactive,Streaming_Media,Background_Sync,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Streaming_Media,Real_Time_Interactive,329.74563522666665,60.401626666666665,* * 41.44%,150.37.248.94 * 12.58%,*:: 2001::/16 9.61%,203.190.160.0/19 * 7.49%,*:: *:: 6.49%,* 150.37.136.0/23 4.99%,*:: 2001:fe1d:be00::/40 4.64%,* 150.37.192.0/18 4.38%,* 150.37.128.0/17 4.33%,3.0.0.0/8 202.198.233.4 4.03%,2
2023-10-14,03:30,1697221800,0.0,0.0,0.0,0.0,0.0,29.14802824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.031118333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.1174005594872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3618671.0,0.0,0.0,0.0,0.0,Interactive_Web,Streaming_Media,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Interactive_Web,29.14802824,6.031118333333333,* * 38.51%,150.37.248.94 * 21.56%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 8.77%,*:: 2001::/16 5.44%,* 150.37.248.94 5.05%,* 150.37.0.0/16 4.93%,* 150.37.136.0/23 4.80%,203.190.176.0/20 * 4.50%,* 150.37.136.0/22 3.76%,*:: *:: 2.67%,1
2024-05-13,04:30,1715542200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.717528613333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.796105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.2206270524406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4677663.0,0.0,0.0,Interactive_Web,Interactive_Web,Real_Time_Interactive,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,Background_Sync,Real_Time_Interactive,Real_Time_Interactive,Streaming_Media,51.717528613333336,7.796105,* * 36.63%,150.37.248.94 * 18.40%,* 150.37.128.0/17 9.45%,*:: *:: 8.69%,* 202.203.193.116/30 5.17%,* 202.203.193.120/30 4.72%,* 202.203.193.0/25 4.56%,203.190.187.182 * 4.54%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 4.01%,* 150.37.248.94 3.84%,1
2024-05-12,12:00,1715482800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4296814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9562616666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2199.9665220313914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173757.0,0.0,0.0,Interactive_Web,Streaming_Media,Real_Time_Interactive,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,34.4296814,1.9562616666666668,* * 32.27%,150.37.248.94 * 23.17%,* 150.37.128.0/17 10.66%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 7.06%,* 150.37.248.94 5.59%,203.190.187.182 * 5.34%,*:: 2001:f3ff:a30a::/48 4.44%,*:: 2001::/16 4.31%,* 150.37.136.0/23 4.17%,*:: *:: 2.99%,1
2024-04-23,23:10,1713881400,2299.2222471066666,2299.2222471066666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.76065166666666,108.76065166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2232.060585710899,2232.060585710899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77256715.0,77256715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Streaming_Media,Background_Sync,Background_Sync,Interactive_Web,Interactive_Web,Interactive_Web,Background_Sync,Real_Time_Interactive,Interactive_Web,Streaming_Media,4598.444494213333,217.52130333333332,* * 24.03%,*:: 2001::/16 22.46%,150.37.248.94 * 17.05%,* 202.203.193.112/28 6.68%,* 150.37.128.0/17 6.39%,*:: *:: 5.29%,2600:6de4:a2e4::/46 2001:fe1d:be8d:e08d:7f01:ce1f:c183:fc0e 5.06%,2600:6de4:a2e4::/46 2001:fe1d:be8d:e08d:7f01:ce1f:c183:fc0f 4.66%,2600:6de4:a4d2::/47 2001:fe1d:be8d:e08d:7f01:ce1f:c183:fc0e 4.21%,2600:6de4:a4a8::/46 2001:fe1d:be8d:e08d:7f01:ce1f:c183:fc0e 4.17%,5
2025-04-08,06:30,1744061400,432.9456161333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.30294166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.5979808030658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32581765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,Streaming_Media,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Interactive_Web,432.9456161333333,54.30294166666667,* * 31.66%,150.37.248.94 * 17.41%,* 150.37.0.0/16 9.63%,*:: 2001::/16 9.27%,* 202.0.0.0/8 8.70%,* 150.37.136.0/22 6.40%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 5.53%,* 150.37.192.0/18 4.48%,203.190.160.0/19 * 3.96%,*:: *:: 2.96%,1
2023-11-07,13:50,1699332600,1634.44472842,1634.44472842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.22241,140.22241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457.0109802883862,1457.0109802883862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84133446.0,84133446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Background_Sync,Streaming_Media,Background_Sync,Real_Time_Interactive,Interactive_Web,Interactive_Web,Background_Sync,Real_Time_Interactive,Interactive_Web,Real_Time_Interactive,3268.88945684,280.44482,* * 52.89%,150.37.248.94 * 14.49%,* 202.203.193.112/28 6.03%,2001::/16 *:: 5.50%,* 163.45.0.0/18 5.48%,*:: 2001::/16 3.95%,* 163.45.64.0/18 3.93%,203.190.176.0/20 * 3.69%,* 157.90.0.0/16 3.57%,*:: *:: 0.48%,5
2025-06-13,11:00,1749780000,3449.284129453333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.67761833333327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.146948108911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200206571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Background_Sync,Background_Sync,Interactive_Web,Streaming_Media,Interactive_Web,Interactive_Web,Interactive_Web,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,3449.284129453333,333.67761833333327,* * 30.72%,203.190.182.202 188.6.249.148 26.36%,* 150.37.0.0/16 9.26%,150.37.248.94 * 7.19%,*:: 2001::/16 6.08%,* 150.37.136.0/22 5.08%,* 202.203.193.116/30 4.51%,* 202.203.193.120/30 4.49%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 4.33%,*:: *:: 1.99%,5
2025-03-08,03:50,1741373400,0.0,0.0,45.18531709333333,0.0,0.0,85.87905926666667,0.0,0.0,0.0,0.0,0.0,0.0,7.445263333333333,0.0,0.0,2.655068333333334,0.0,0.0,0.0,0.0,0.0,0.0,758.6252337615997,0.0,0.0,4043.1661488938457,0.0,0.0,0.0,0.0,0.0,0.0,4467158.0,0.0,0.0,1593041.0,0.0,0.0,0.0,0.0,Interactive_Web,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Interactive_Web,Real_Time_Interactive,Streaming_Media,Real_Time_Interactive,Real_Time_Interactive,131.06437636,10.100331666666667,* * 31.58%,150.37.248.94 * 19.99%,*:: 2001::/16 8.85%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 8.31%,* 150.37.128.0/17 6.81%,203.190.160.0/19 * 6.81%,* 150.37.136.0/23 5.48%,* 150.37.248.94 4.66%,203.190.182.202 132.251.243.251 4.54%,*:: *:: 2.97%,1
2024-06-13,09:20,1718238000,1514.0076531266666,1514.0076531266666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5679825,115.5679825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.572557268042,1637.572557268042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69340789.5,69340789.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Background_Sync,Streaming_Media,Interactive_Web,Interactive_Web,Interactive_Web,Interactive_Web,Background_Sync,Background_Sync,Interactive_Web,Background_Sync,3028.015306253333,231.135965,* * 34.73%,150.37.248.94 * 14.75%,151.119.208.0/26 * 8.51%,150.37.158.57 * 8.47%,* 150.37.128.0/19 7.23%,* 202.203.193.112/28 6.68%,*:: *:: 6.34%,*:: 2001::/16 5.55%,151.119.208.16/28 * 3.92%,* 150.37.192.0/18 3.82%,5
2024-10-21,15:40,1729492800,1812.1387963666664,1812.1387963666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.77943833333333,169.77943833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1334.1859990201208,1334.1859990201208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101867663.0,101867663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Background_Sync,Background_Sync,Background_Sync,Interactive_Web,Streaming_Media,Interactive_Web,Interactive_Web,Background_Sync,Interactive_Web,Real_Time_Interactive,3624.277592733333,339.55887666666666,* * 42.19%,150.37.248.94 * 14.21%,150.37.158.57 * 10.80%,* 150.37.128.0/19 7.75%,*:: 2001::/16 6.53%,* 202.203.193.120/30 4.86%,* 202.203.193.116/30 4.63%,2001::/16 *:: 4.45%,150.37.128.0/17 * 4.12%,*:: *:: 0.46%,5
2025-04-25,11:00,1745546400,1821.27743188,1821.27743188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.5802183333333,173.5802183333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311.5531318656117,1311.5531318656117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104148131.0,104148131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Background_Sync,Background_Sync,Interactive_Web,Interactive_Web,Interactive_Web,Interactive_Web,Background_Sync,Streaming_Media,Interactive_Web,Real_Time_Interactive,3642.55486376,347.16043666666667,* * 36.72%,150.37.248.94 * 13.22%,*:: 2001::/16 11.08%,* 150.37.0.0/16 9.58%,203.190.160.0/19 * 6.27%,* 202.203.193.116/30 5.80%,* 202.203.193.120/30 5.73%,* 150.37.136.0/22 5.72%,2001::/16 *:: 4.95%,*:: *:: 0.93%,5
2024-05-24,07:40,1716504000,0.0,0.0,0.0,0.0,0.0,0.0,79.21416165333333,0.0,0.0,39.5169312,0.0,0.0,0.0,0.0,0.0,0.0,4.62205,0.0,0.0,9.888955,0.0,0.0,0.0,0.0,0.0,0.0,2142.2897213718297,0.0,0.0,499.5084313762172,0.0,0.0,0.0,0.0,0.0,0.0,2773230.0,0.0,0.0,5933373.0,Interactive_Web,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Background_Sync,Interactive_Web,Streaming_Media,Real_Time_Interactive,Real_Time_Interactive,118.73109285333334,14.511005,* * 38.27%,150.37.248.94 * 14.42%,* 150.37.128.0/17 7.56%,*:: 2001::/16 7.27%,* 150.37.136.0/22 6.96%,* 202.203.193.120/30 6.58%,*:: *:: 5.98%,* 202.203.193.116/30 5.22%,203.190.187.182 * 3.88%,* 203.190.176.0/20 3.87%,1
2023-10-21,14:00,1697864400,661.0331589466667,290.97359897333337,0.0,282.37652606666666,0.0,58.49950488,0.0,0.0,46.11005393333333,64.09338664,76.20293166666667,21.34615833333333,0.0,10.296296666666668,0.0,12.248413333333334,0.0,0.0,8.465588333333333,10.435501666666667,1084.3302621187431,1703.8990952704607,0.0,3428.132162567188,0.0,597.0110504108832,0.0,0.0,680.8453842448043,767.7324565613441,45721759.0,12807695.0,0.0,6177778.0,0.0,7349048.0,0.0,0.0,5079353.0,6261301.0,Streaming_Media,Background_Sync,Interactive_Web,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,1403.08622944,138.99489,* * 33.66%,150.37.248.94 * 20.88%,* 150.37.0.0/16 10.46%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 8.34%,*:: 2001::/16 5.77%,* 150.37.136.0/23 5.20%,* 163.45.0.0/17 4.96%,203.190.176.0/20 * 4.63%,* 203.190.176.0/20 3.63%,*:: *:: 2.46%,3
2024-04-13,13:40,1712983200,0.0,285.0137346,0.0,28.47438948,0.0,125.85769462666669,0.0,0.0,0.0,0.0,0.0,23.504308333333334,0.0,9.478031666666666,0.0,10.072576666666668,0.0,0.0,0.0,0.0,0.0,1515.7526152120338,0.0,375.5314194103945,0.0,1561.8855382254062,0.0,0.0,0.0,0.0,0.0,14102585.0,0.0,5686819.0,0.0,6043546.0,0.0,0.0,0.0,0.0,Background_Sync,Streaming_Media,Interactive_Web,Real_Time_Interactive,Background_Sync,Background_Sync,Real_Time_Interactive,Real_Time_Interactive,Interactive_Web,Real_Time_Interactive,439.3458187066667,43.05491666666667,* * 34.96%,150.37.248.94 * 18.15%,203.190.176.0/20 * 8.25%,* 150.37.136.0/22 6.88%,*:: 2001::/16 6.76%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 6.60%,126.238.109.8 131.74.196.207 5.17%,* 203.190.176.0/20 5.01%,* 150.37.248.94 4.34%,*:: *:: 3.88%,2
2025-01-01,07:40,1735684800,0.0,0.0,0.0,0.0,0.0,0.0,118.32494126666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5615949999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4152.807283908848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136957.0,0.0,0.0,0.0,Interactive_Web,Real_Time_Interactive,Real_Time_Interactive,Streaming_Media,Interactive_Web,Real_Time_Interactive,Interactive_Web,Real_Time_Interactive,Interactive_Web,Real_Time_Interactive,118.32494126666668,3.5615949999999996,* * 24.82%,150.37.248.94 * 17.65%,* 150.37.128.0/17 12.66%,*:: *:: 8.39%,150.37.149.226 74.126.183.165 8.16%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 7.42%,203.190.160.0/19 * 7.37%,*:: 2001:f3ff:a30a::/48 4.98%,150.37.252.99 210.188.64.86 4.35%,* 150.37.136.0/23 4.20%,1
2025-07-08,15:40,1751956800,3865.1486022666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.67557833333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286.065965285198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225405347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Background_Sync,Interactive_Web,Background_Sync,Streaming_Media,Interactive_Web,Real_Time_Interactive,Interactive_Web,Interactive_Web,Interactive_Web,Real_Time_Interactive,3865.1486022666663,375.67557833333336,* * 35.01%,*:: 2001::/16 12.12%,* 150.37.0.0/16 11.85%,150.37.248.94 * 10.44%,* 202.0.0.0/8 9.83%,* 150.37.136.0/22 6.42%,2001::/16 *:: 4.68%,* 202.203.193.116/30 4.56%,* 202.203.193.120/30 4.46%,*:: *:: 0.61%,5
2025-07-18,13:40,1752813600,3258.871029173333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.00594666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297.2967008140738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188403568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Background_Sync,Background_Sync,Background_Sync,Interactive_Web,Interactive_Web,Streaming_Media,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Interactive_Web,3258.871029173333,314.00594666666666,* * 28.07%,* 202.0.0.0/8 16.51%,150.37.248.94 * 14.64%,* 150.37.0.0/16 12.61%,*:: 2001::/16 11.05%,* 150.37.192.0/18 3.56%,23.0.0.0/8 150.37.0.0/16 3.53%,150.37.252.99 210.188.64.86 3.41%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 3.38%,*:: *:: 3.23%,5
2024-04-14,05:30,1713040200,202.93842044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.31941833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.4501327136709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21791651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Interactive_Web,Interactive_Web,Background_Sync,Streaming_Media,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,Real_Time_Interactive,202.93842044,36.31941833333333,* * 30.98%,150.37.248.94 * 18.84%,203.190.176.205 64.64.62.103 15.40%,* 150.37.248.94 6.85%,2001:f3ff:a30a:2f1:7fff:c08f:cf9c:f10d *:: 5.67%,* 150.37.128.0/17 5.04%,*:: *:: 4.96%,* 150.37.136.0/23 4.59%,*:: 2001:f3ff:a30a::/48 3.87%,203.190.176.0/20 * 3.81%,1
2024-10-11,09:00,1728604800,3831.874883653333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.019945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1525.3310118778177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188411967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Background_Sync,Interactive_Web,Interactive_Web,Interactive_Web,Interactive_Web,Interactive_Web,Streaming_Media,Real_Time_Interactive,Interactive_Web,Interactive_Web,3831.874883653333,314.019945,* * 27.32%,150.37.158.57 * 14.31%,* 202.203.193.0/25 13.12%,150.37.248.94 * 10.68%,* 150.37.128.0/17 7.32%,203.190.176.0/20 * 6.68%,203.190.178.175 1.67.93.160/27 6.65%,* 150.37.158.57 4.97%,*:: 2001::/16 4.91%,*:: *:: 4.05%,5
2025-07-04,20:40,1751629200,0.0,0.0,0.0,0.0,28.900687653333332,94.87664341333333,0.0,0.0,76.9504378,121.02853364,0.0,0.0,0.0,0.0,13.50848,13.478171666666666,0.0,0.0,7.640145,6.946738333333334,0.0,0.0,0.0,0.0,267.430973482336,879.9101777281116,0.0,0.0,1258.9819597664705,2177.79423652779,0.0,0.0,0.0,0.0,8105088.0,8086903.0,0.0,0.0,4584087.0,4168043.0,Interactive_Web,Real_Time_Interactive,Streaming_Media,Interactive_Web,Real_Time_Interactive,Background_Sync,Interactive_Web,Interactive_Web,Interactive_Web,Interactive_Web,321.75630250666666,41.573535,* * 32.89%,* 202.203.193.0/25 13.52%,150.37.248.94 * 11.64%,*:: 2001::/16 10.80%,* 150.37.0.0/16 6.74%,*:: *:: 5.92%,* 150.37.136.0/22 5.29%,203.190.176.0/20 * 4.61%,* 150.37.192.0/18 4.39%,* 150.37.128.0/17 4.19%,2
2024-06-11,14:10,1718082600,3788.53371364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.15160000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547.681775519484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183590731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Background_Sync,Interactive_Web,Interactive_Web,Interactive_Web,Background_Sync,Real_Time_Interactive,Streaming_Media,Background_Sync,Real_Time_Interactive,Interactive_Web,3788.53371364,252.15160000000003,* * 35.41%,150.37.248.94 * 13.04%,150.37.158.57 116.0.0.0/8 10.04%,151.119.208.0/26 * 9.56%,* 202.203.193.0/24 9.41%,150.37.158.57 * 8.26%,2001::/16 *:: 5.28%,*:: 2001::/16 5.11%,* 150.37.136.0/22 3.40%,*:: *:: 0.49%,5
